TransactionID,variable,item
10,Item 8,rolls/buns
10,Item 8,margarine
8,Item 8,chocolate
10,Item 8,canned vegetables
9,Item 8,coffee
9,Item 8,waffles
10,Item 8,pasta
9,Item 8,specialty bar
10,Item 8,napkins
10,Item 8,bottled beer
8,Item 8,shopping bags
15,Item 8,cream cheese
9,Item 8,fruit/vegetable juice
8,Item 8,bottled beer
23,Item 8,butter
12,Item 8,beverages
8,Item 8,cling film/bags
12,Item 8,cream cheese
8,Item 8,flower (seeds)
9,Item 8,salty snack
16,Item 8,rolls/buns
8,Item 8,napkins
11,Item 8,frozen dessert
11,Item 8,bottled water
12,Item 8,soups
8,Item 8,hygiene articles
11,Item 8,brown bread
11,Item 8,semi-finished bread
11,Item 8,rolls/buns
8,Item 8,soda
10,Item 8,pickled vegetables
9,Item 8,napkins
9,Item 8,flour
13,Item 8,rolls/buns
9,Item 8,abrasive cleaner
11,Item 8,margarine
9,Item 8,chocolate
8,Item 8,waffles
8,Item 8,dish cleaner
8,Item 8,chewing gum
8,Item 8,brown bread
10,Item 8,cat food
11,Item 8,syrup
10,Item 8,fruit/vegetable juice
8,Item 8,softener
11,Item 8,coffee
9,Item 8,margarine
8,Item 8,roll products
8,Item 8,bottled water
10,Item 8,semi-finished bread
14,Item 8,sliced cheese
11,Item 8,rice
10,Item 8,misc. beverages
17,Item 8,frozen potato products
9,Item 8,red/blush wine
8,Item 8,candles
8,Item 8,sliced cheese
13,Item 8,frozen dessert
9,Item 8,pastry
8,Item 8,seasonal products
9,Item 8,detergent
8,Item 8,pickled vegetables
10,Item 8,frozen vegetables
11,Item 8,flour
9,Item 8,tea
12,Item 8,liquor
10,Item 8,soda
10,Item 8,dish cleaner
8,Item 8,long life bakery product
11,Item 8,waffles
9,Item 8,candles
11,Item 8,sugar
10,Item 8,organic products
14,Item 8,whipped/sour cream
9,Item 8,cat food
9,Item 8,soda
17,Item 8,yogurt
13,Item 8,bottled water
11,Item 8,domestic eggs
12,Item 8,frozen meals
10,Item 8,mustard
12,Item 8,sugar
8,Item 8,fruit/vegetable juice
10,Item 8,coffee
11,Item 8,sliced cheese
11,Item 8,ready soups
12,Item 8,rolls/buns
15,Item 8,whole milk
14,Item 8,hard cheese
12,Item 8,yogurt
12,Item 8,whipped/sour cream
14,Item 8,curd cheese
15,Item 8,pastry
8,Item 8,ready soups
15,Item 8,oil
8,Item 8,potted plants
19,Item 8,yogurt
9,Item 8,brown bread
9,Item 8,bottled beer
17,Item 8,cream cheese
20,Item 8,uht-milk
9,Item 8,flower (seeds)
16,Item 8,white bread
16,Item 8,pastry
11,Item 8,cleaner
23,Item 8,yogurt
10,Item 8,artif. sweetener
10,Item 8,seasonal products
18,Item 8,soft cheese
13,Item 8,butter milk
13,Item 8,soda
10,Item 8,white bread
15,Item 8,whipped/sour cream
10,Item 8,dental care
9,Item 8,canned beer
14,Item 8,white bread
14,Item 8,yogurt
11,Item 8,pastry
13,Item 8,uht-milk
10,Item 8,long life bakery product
8,Item 8,rum
15,Item 8,pickled vegetables
11,Item 8,artif. sweetener
21,Item 8,processed cheese
18,Item 8,white bread
26,Item 8,dessert
11,Item 8,white bread
9,Item 8,instant food products
11,Item 8,fruit/vegetable juice
10,Item 8,pastry
16,Item 8,margarine
17,Item 8,curd
10,Item 8,bottled water
8,Item 8,pudding powder
9,Item 8,brandy
11,Item 8,canned beer
9,Item 8,liquor (appetizer)
14,Item 8,rice
15,Item 8,hard cheese
12,Item 8,baking powder
32,Item 8,tropical fruit
12,Item 8,pastry
15,Item 8,curd
10,Item 8,salty snack
8,Item 8,salty snack
12,Item 8,frozen dessert
13,Item 8,yogurt
9,Item 8,cookware
11,Item 8,instant food products
12,Item 8,cat food
18,Item 8,sugar
17,Item 8,other vegetables
9,Item 8,dental care
10,Item 8,dishes
11,Item 8,baking powder
10,Item 8,salt
9,Item 8,hygiene articles
13,Item 8,domestic eggs
10,Item 8,brown bread
14,Item 8,domestic eggs
17,Item 8,oil
17,Item 8,butter
19,Item 8,soft cheese
12,Item 8,long life bakery product
12,Item 8,soda
10,Item 8,sweet spreads
12,Item 8,bottled water
11,Item 8,specialty bar
10,Item 8,specialty chocolate
15,Item 8,domestic eggs
15,Item 8,soda
10,Item 8,oil
9,Item 8,frozen vegetables
15,Item 8,rolls/buns
8,Item 8,coffee
10,Item 8,snack products
12,Item 8,margarine
13,Item 8,flour
13,Item 8,pasta
8,Item 8,house keeping products
9,Item 8,soups
9,Item 8,dish cleaner
10,Item 8,roll products
15,Item 8,white bread
8,Item 8,white bread
9,Item 8,salt
11,Item 8,bottled beer
8,Item 8,pastry
17,Item 8,whole milk
11,Item 8,cat food
10,Item 8,specialty fat
12,Item 8,vinegar
8,Item 8,female sanitary products
17,Item 8,pastry
8,Item 8,candy
9,Item 8,softener
10,Item 8,cream cheese
12,Item 8,instant coffee
11,Item 8,salad dressing
21,Item 8,onions
16,Item 8,curd
14,Item 8,bottled water
10,Item 8,canned fish
12,Item 8,cereals
15,Item 8,yogurt
10,Item 8,canned beer
19,Item 8,other vegetables
12,Item 8,white bread
11,Item 8,vinegar
16,Item 8,pickled vegetables
16,Item 8,soft cheese
17,Item 8,frozen vegetables
11,Item 8,long life bakery product
16,Item 8,curd cheese
8,Item 8,cream cheese
15,Item 8,cat food
8,Item 8,chocolate marshmallow
9,Item 8,long life bakery product
9,Item 8,newspapers
8,Item 8,cleaner
11,Item 8,mustard
8,Item 8,jam
22,Item 8,cream cheese
13,Item 8,pastry
10,Item 8,waffles
11,Item 8,yogurt
15,Item 8,sweet spreads
9,Item 8,whole milk
9,Item 8,specialty chocolate
8,Item 8,dental care
9,Item 8,female sanitary products
11,Item 8,soda
9,Item 8,skin care
8,Item 8,photo/film
9,Item 8,white wine
16,Item 8,domestic eggs
11,Item 8,roll products
8,Item 8,hair spray
14,Item 8,mayonnaise
22,Item 8,dessert
14,Item 8,soups
13,Item 8,baking powder
12,Item 8,canned fish
11,Item 8,whipped/sour cream
19,Item 8,frozen vegetables
11,Item 8,napkins
8,Item 8,specialty chocolate
13,Item 8,sliced cheese
13,Item 8,spread cheese
9,Item 8,rolls/buns
8,Item 8,red/blush wine
8,Item 8,white wine
11,Item 8,pickled vegetables
11,Item 8,dessert
16,Item 8,whipped/sour cream
19,Item 8,domestic eggs
10,Item 8,beverages
11,Item 8,frozen fruits
9,Item 8,potted plants
9,Item 8,chewing gum
14,Item 8,rolls/buns
9,Item 8,kitchen towels
16,Item 8,dessert
15,Item 8,instant food products
8,Item 8,detergent
16,Item 8,ice cream
14,Item 8,frozen potato products
29,Item 8,butter
23,Item 8,curd
12,Item 8,rice
11,Item 8,cereals
8,Item 8,cookware
12,Item 8,hard cheese
8,Item 8,dishes
20,Item 8,frozen vegetables
13,Item 8,white bread
14,Item 8,whole milk
12,Item 8,fruit/vegetable juice
17,Item 8,soft cheese
14,Item 8,cream cheese
8,Item 8,misc. beverages
11,Item 8,butter milk
8,Item 8,light bulbs
12,Item 8,sliced cheese
12,Item 8,processed cheese
8,Item 8,specialty bar
16,Item 8,frozen vegetables
15,Item 8,salt
12,Item 8,pickled vegetables
14,Item 8,curd
9,Item 8,domestic eggs
11,Item 8,frozen vegetables
13,Item 8,coffee
8,Item 8,spices
9,Item 8,frozen potato products
9,Item 8,dog food
18,Item 8,processed cheese
10,Item 8,candy
12,Item 8,pudding powder
13,Item 8,bottled beer
13,Item 8,pet care
13,Item 8,dessert
9,Item 8,misc. beverages
9,Item 8,toilet cleaner
13,Item 8,semi-finished bread
16,Item 8,coffee
9,Item 8,baby cosmetics
16,Item 8,yogurt
15,Item 8,brown bread
17,Item 8,frozen fish
14,Item 8,dessert
15,Item 8,flour
10,Item 8,specialty bar
8,Item 8,whisky
14,Item 8,processed cheese
8,Item 8,canned beer
16,Item 8,roll products
9,Item 8,pet care
12,Item 8,specialty vegetables
10,Item 8,spread cheese
14,Item 8,fruit/vegetable juice
18,Item 8,whole milk
13,Item 8,whole milk
11,Item 8,bathroom cleaner
10,Item 8,female sanitary products
9,Item 8,pickled vegetables
9,Item 8,curd cheese
9,Item 8,mustard
8,Item 8,pet care
8,Item 8,rolls/buns
11,Item 8,canned vegetables
15,Item 8,frozen meals
17,Item 8,uht-milk
18,Item 8,frozen meals
10,Item 8,whole milk
9,Item 8,canned fish
12,Item 8,dog food
9,Item 8,cake bar
9,Item 8,seasonal products
13,Item 8,butter
19,Item 8,zwieback
13,Item 8,potato products
14,Item 8,sugar
12,Item 8,domestic eggs
12,Item 8,seasonal products
14,Item 8,potato products
10,Item 8,brandy
14,Item 8,ice cream
15,Item 8,sliced cheese
11,Item 8,misc. beverages
10,Item 8,hard cheese
19,Item 8,spread cheese
13,Item 8,pickled vegetables
13,Item 8,instant coffee
10,Item 8,chewing gum
21,Item 8,curd
10,Item 8,frozen meals
10,Item 8,sugar
14,Item 8,pastry
13,Item 8,brown bread
16,Item 8,herbs
10,Item 8,softener
12,Item 8,other vegetables
22,Item 8,whole milk
11,Item 8,seasonal products
14,Item 8,semi-finished bread
14,Item 8,spices
18,Item 8,yogurt
10,Item 8,flour
10,Item 8,cooking chocolate
21,Item 8,butter
13,Item 8,cream cheese
8,Item 8,baking powder
11,Item 8,specialty chocolate
15,Item 8,butter
11,Item 8,mayonnaise
12,Item 8,curd cheese
11,Item 8,zwieback
10,Item 8,instant coffee
15,Item 8,pasta
11,Item 8,hard cheese
19,Item 8,whole milk
8,Item 8,liqueur
20,Item 8,whole milk
12,Item 8,semi-finished bread
27,Item 8,onions
20,Item 8,white bread
13,Item 8,condensed milk
19,Item 8,sliced cheese
11,Item 8,popcorn
14,Item 8,soda
13,Item 8,whipped/sour cream
10,Item 8,cocoa drinks
9,Item 8,cleaner
13,Item 8,softener
9,Item 8,frozen chicken
9,Item 8,dishes
10,Item 8,detergent
10,Item 8,red/blush wine
15,Item 8,instant coffee
16,Item 8,whole milk
9,Item 8,candy
12,Item 8,ice cream
8,Item 8,cereals
17,Item 8,dessert
12,Item 8,brown bread
10,Item 8,domestic eggs
8,Item 8,cake bar
10,Item 8,chocolate marshmallow
12,Item 8,sauces
14,Item 8,sweet spreads
12,Item 8,pet care
8,Item 8,male cosmetics
15,Item 8,uht-milk
9,Item 8,canned vegetables
10,Item 8,cake bar
14,Item 8,frozen fruits
8,Item 8,bags
10,Item 8,white wine
8,Item 8,soap
8,Item 8,canned vegetables
14,Item 8,specialty cheese
10,Item 8,sparkling wine
13,Item 8,cat food
8,Item 8,bathroom cleaner
9,Item 8,liquor
13,Item 8,misc. beverages
9,Item 8,jam
17,Item 8,coffee
9,Item 8,white bread
12,Item 8,tea
10,Item 8,baking powder
16,Item 8,potato products
9,Item 8,spices
11,Item 8,ketchup
8,Item 8,kitchen towels
13,Item 8,frozen meals
10,Item 8,chocolate
13,Item 8,ketchup
21,Item 8,frozen vegetables
10,Item 8,liquor (appetizer)
21,Item 8,pastry
28,Item 8,soft cheese
16,Item 8,butter
9,Item 8,pasta
9,Item 8,rice
9,Item 8,rum
9,Item 8,whipped/sour cream
10,Item 8,skin care
9,Item 8,sparkling wine
16,Item 8,flour
15,Item 8,roll products
11,Item 8,tea
12,Item 8,specialty cheese
15,Item 8,soft cheese
9,Item 8,baking powder
8,Item 8,syrup
11,Item 8,abrasive cleaner
9,Item 8,ketchup
11,Item 8,canned fish
14,Item 8,brown bread
12,Item 8,flour
12,Item 8,white wine
18,Item 8,frozen fish
11,Item 8,frozen meals
14,Item 8,frozen vegetables
9,Item 8,ready soups
11,Item 8,dish cleaner
15,Item 8,baking powder
10,Item 8,tea
8,Item 8,cocoa drinks
8,Item 8,liquor (appetizer)
10,Item 8,soups
9,Item 8,cling film/bags
20,Item 8,yogurt
13,Item 8,fruit/vegetable juice
16,Item 8,soda
10,Item 8,yogurt
11,Item 8,sweet spreads
11,Item 8,potato products
16,Item 8,brown bread
19,Item 8,pasta
11,Item 8,specialty vegetables
13,Item 8,ice cream
11,Item 8,pet care
11,Item 8,sauces
15,Item 8,organic products
23,Item 8,butter milk
9,Item 8,yogurt
18,Item 8,curd
12,Item 8,salt
14,Item 8,margarine
16,Item 8,other vegetables
8,Item 8,sugar
11,Item 8,sparkling wine
9,Item 8,hair spray
11,Item 8,instant coffee
19,Item 8,butter
9,Item 8,house keeping products
14,Item 8,ready soups
12,Item 8,canned vegetables
10,Item 8,male cosmetics
16,Item 8,bottled water
8,Item 8,cooking chocolate
9,Item 8,chocolate marshmallow
8,Item 8,margarine
8,Item 8,liquor
17,Item 8,hard cheese
16,Item 8,processed cheese
11,Item 8,oil
9,Item 8,popcorn
14,Item 8,butter
9,Item 8,uht-milk
10,Item 8,hygiene articles
8,Item 8,honey
12,Item 8,instant food products
14,Item 8,beverages
12,Item 8,whole milk
21,Item 8,sliced cheese
13,Item 8,cake bar
8,Item 8,canned fish
17,Item 8,curd cheese
12,Item 8,butter
9,Item 8,nut snack
13,Item 8,frozen vegetables
18,Item 8,uht-milk
11,Item 8,frozen fish
15,Item 8,herbs
8,Item 8,semi-finished bread
24,Item 8,whipped/sour cream
10,Item 8,cling film/bags
11,Item 8,butter
13,Item 8,beverages
11,Item 8,ice cream
10,Item 8,frozen potato products
13,Item 8,rice
20,Item 8,sliced cheese
10,Item 8,popcorn
16,Item 8,specialty cheese
12,Item 8,dessert
11,Item 8,honey
16,Item 8,cereals
13,Item 8,oil
20,Item 8,other vegetables
10,Item 8,mayonnaise
10,Item 8,jam
13,Item 8,syrup
18,Item 8,curd cheese
10,Item 8,sliced cheese
18,Item 8,tidbits
21,Item 8,yogurt
8,Item 8,popcorn
11,Item 8,curd
10,Item 8,vinegar
12,Item 8,potato products
12,Item 8,frozen fish
11,Item 8,cream cheese
9,Item 8,decalcifier
10,Item 8,curd cheese
11,Item 8,uht-milk
15,Item 8,margarine
15,Item 8,canned fish
22,Item 8,berries
10,Item 8,processed cheese
14,Item 8,long life bakery product
23,Item 8,beverages
10,Item 8,zwieback
10,Item 8,instant food products
14,Item 8,salt
10,Item 8,meat spreads
13,Item 8,soft cheese
15,Item 8,condensed milk
12,Item 8,zwieback
9,Item 9,dishes
11,Item 9,waffles
13,Item 9,cereals
10,Item 9,bottled water
10,Item 9,baking powder
10,Item 9,fruit/vegetable juice
9,Item 9,chocolate
9,Item 9,shopping bags
10,Item 9,oil
9,Item 9,bathroom cleaner
10,Item 9,photo/film
10,Item 9,chewing gum
15,Item 9,domestic eggs
10,Item 9,sugar
9,Item 9,bottled beer
23,Item 9,curd
12,Item 9,hard cheese
12,Item 9,rolls/buns
9,Item 9,long life bakery product
16,Item 9,salt
11,Item 9,potato products
9,Item 9,hygiene articles
11,Item 9,soda
12,Item 9,tea
11,Item 9,margarine
11,Item 9,pasta
9,Item 9,newspapers
9,Item 9,margarine
13,Item 9,mustard
9,Item 9,cleaner
11,Item 9,misc. beverages
9,Item 9,candy
10,Item 9,specialty bar
11,Item 9,candy
10,Item 9,long life bakery product
11,Item 9,dental care
10,Item 9,hygiene articles
14,Item 9,cream cheese
11,Item 9,organic products
17,Item 9,oil
9,Item 9,chocolate marshmallow
11,Item 9,hygiene articles
13,Item 9,domestic eggs
11,Item 9,rubbing alcohol
9,Item 9,soda
10,Item 9,chocolate
9,Item 9,skin care
10,Item 9,canned vegetables
11,Item 9,oil
11,Item 9,bottled beer
9,Item 9,fruit/vegetable juice
12,Item 9,rum
10,Item 9,napkins
11,Item 9,chocolate marshmallow
9,Item 9,potted plants
9,Item 9,bottled water
17,Item 9,frozen vegetables
9,Item 9,flower (seeds)
13,Item 9,soda
11,Item 9,cat food
13,Item 9,pasta
9,Item 9,sugar
12,Item 9,margarine
10,Item 9,dog food
12,Item 9,coffee
10,Item 9,white wine
11,Item 9,hard cheese
11,Item 9,bottled water
13,Item 9,margarine
12,Item 9,bottled water
15,Item 9,spread cheese
14,Item 9,rolls/buns
12,Item 9,sliced cheese
14,Item 9,frozen vegetables
15,Item 9,bottled water
15,Item 9,sugar
19,Item 9,whipped/sour cream
9,Item 9,zwieback
9,Item 9,salty snack
20,Item 9,mayonnaise
16,Item 9,sugar
16,Item 9,vinegar
11,Item 9,house keeping products
23,Item 9,whipped/sour cream
10,Item 9,organic products
10,Item 9,potted plants
10,Item 9,sparkling wine
18,Item 9,sliced cheese
12,Item 9,curd cheese
13,Item 9,yogurt
13,Item 9,fruit/vegetable juice
10,Item 9,salty snack
10,Item 9,newspapers
14,Item 9,pastry
11,Item 9,instant coffee
13,Item 9,sliced cheese
11,Item 9,sauces
21,Item 9,mayonnaise
18,Item 9,pastry
26,Item 9,butter milk
11,Item 9,brown bread
11,Item 9,popcorn
10,Item 9,mustard
16,Item 9,cat food
17,Item 9,dessert
9,Item 9,seasonal products
10,Item 9,soda
15,Item 9,specialty cheese
9,Item 9,detergent
11,Item 9,white bread
9,Item 9,white wine
11,Item 9,napkins
14,Item 9,coffee
10,Item 9,bottled beer
15,Item 9,cream cheese
9,Item 9,kitchen towels
16,Item 9,margarine
32,Item 9,root vegetables
9,Item 9,canned beer
15,Item 9,dessert
10,Item 9,waffles
9,Item 9,specialty bar
19,Item 9,cream cheese
12,Item 9,white bread
10,Item 9,cookware
13,Item 9,whipped/sour cream
11,Item 9,coffee
18,Item 9,baking powder
17,Item 9,whole milk
10,Item 9,brown bread
14,Item 9,soft cheese
9,Item 9,cat food
11,Item 9,canned vegetables
13,Item 9,flour
10,Item 9,pastry
14,Item 9,flour
14,Item 9,brown bread
17,Item 9,margarine
17,Item 9,yogurt
19,Item 9,sliced cheese
12,Item 9,specialty bar
12,Item 9,female sanitary products
12,Item 9,bottled beer
10,Item 9,hair spray
15,Item 9,cat food
15,Item 9,misc. beverages
9,Item 9,baking powder
11,Item 9,white wine
15,Item 9,brown bread
12,Item 9,fruit/vegetable juice
13,Item 9,oil
13,Item 9,semi-finished bread
10,Item 9,canned fish
9,Item 9,cling film/bags
10,Item 9,margarine
15,Item 9,rice
9,Item 9,coffee
11,Item 9,canned beer
12,Item 9,whipped/sour cream
9,Item 9,waffles
17,Item 9,butter
11,Item 9,pet care
17,Item 9,flour
11,Item 9,baking powder
9,Item 9,female sanitary products
10,Item 9,cat food
9,Item 9,house keeping products
10,Item 9,ice cream
11,Item 9,red/blush wine
12,Item 9,soda
11,Item 9,frozen potato products
21,Item 9,herbs
16,Item 9,dessert
14,Item 9,soda
12,Item 9,long life bakery product
15,Item 9,whipped/sour cream
19,Item 9,whole milk
12,Item 9,instant coffee
10,Item 9,sweet spreads
11,Item 9,fruit/vegetable juice
10,Item 9,bathroom cleaner
10,Item 9,canned fruit
16,Item 9,specialty vegetables
16,Item 9,mayonnaise
17,Item 9,frozen meals
11,Item 9,chocolate
16,Item 9,white bread
13,Item 9,white bread
12,Item 9,baking powder
22,Item 9,mayonnaise
13,Item 9,cat food
11,Item 9,soft cheese
15,Item 9,soda
9,Item 9,rolls/buns
13,Item 9,rolls/buns
9,Item 9,napkins
16,Item 9,rolls/buns
14,Item 9,domestic eggs
22,Item 9,butter milk
9,Item 9,dish cleaner
12,Item 9,brown bread
13,Item 9,bottled water
9,Item 9,liquor (appetizer)
11,Item 9,rolls/buns
12,Item 9,sugar
19,Item 9,salt
10,Item 9,cling film/bags
13,Item 9,processed cheese
17,Item 9,processed cheese
10,Item 9,flour
16,Item 9,frozen vegetables
16,Item 9,jam
19,Item 9,rolls/buns
10,Item 9,instant food products
13,Item 9,brown bread
11,Item 9,frozen meals
10,Item 9,chocolate marshmallow
14,Item 9,baking powder
10,Item 9,light bulbs
10,Item 9,coffee
16,Item 9,yogurt
9,Item 9,cake bar
15,Item 9,sweet spreads
16,Item 9,frozen dessert
14,Item 9,white bread
29,Item 9,yogurt
23,Item 9,yogurt
12,Item 9,cream cheese
12,Item 9,salty snack
11,Item 9,long life bakery product
12,Item 9,specialty cheese
20,Item 9,flour
10,Item 9,rolls/buns
13,Item 9,pickled vegetables
12,Item 9,pickled vegetables
14,Item 9,mayonnaise
17,Item 9,sliced cheese
12,Item 9,seasonal products
15,Item 9,margarine
11,Item 9,yogurt
9,Item 9,candles
12,Item 9,dental care
12,Item 9,processed cheese
12,Item 9,ice cream
12,Item 9,spread cheese
16,Item 9,frozen meals
15,Item 9,vinegar
10,Item 9,instant coffee
14,Item 9,whipped/sour cream
9,Item 9,red/blush wine
11,Item 9,soups
14,Item 9,butter milk
9,Item 9,pastry
18,Item 9,domestic eggs
10,Item 9,sound storage medium
13,Item 9,long life bakery product
13,Item 9,frozen dessert
9,Item 9,dental care
13,Item 9,sugar
16,Item 9,bottled water
16,Item 9,domestic eggs
16,Item 9,ice cream
11,Item 9,sugar
9,Item 9,popcorn
14,Item 9,roll products
17,Item 9,frozen dessert
14,Item 9,yogurt
10,Item 9,cleaner
14,Item 9,frozen meals
11,Item 9,jam
16,Item 9,semi-finished bread
12,Item 9,vinegar
14,Item 9,bottled beer
18,Item 9,yogurt
13,Item 9,pastry
9,Item 9,make up remover
11,Item 9,detergent
9,Item 9,pickled vegetables
9,Item 9,sweet spreads
15,Item 9,frozen chicken
17,Item 9,soft cheese
18,Item 9,white bread
14,Item 9,oil
19,Item 9,oil
13,Item 9,baking powder
14,Item 9,cat food
14,Item 9,tidbits
12,Item 9,napkins
14,Item 9,rice
10,Item 9,red/blush wine
9,Item 9,kitchen utensil
15,Item 9,hard cheese
10,Item 9,domestic eggs
15,Item 9,white bread
19,Item 9,curd cheese
13,Item 9,sweet spreads
21,Item 9,butter milk
10,Item 9,candy
13,Item 9,canned vegetables
16,Item 9,other vegetables
9,Item 9,specialty chocolate
12,Item 9,specialty chocolate
10,Item 9,flower (seeds)
12,Item 9,whole milk
22,Item 9,pastry
11,Item 9,hair spray
14,Item 9,canned fish
14,Item 9,pickled vegetables
18,Item 9,whipped/sour cream
14,Item 9,sliced cheese
10,Item 9,specialty chocolate
21,Item 9,uht-milk
11,Item 9,rice
11,Item 9,cereals
11,Item 9,spices
12,Item 9,domestic eggs
13,Item 9,bottled beer
15,Item 9,instant food products
11,Item 9,specialty cheese
19,Item 9,butter milk
20,Item 9,dessert
12,Item 9,pudding powder
27,Item 9,whole milk
20,Item 9,pastry
19,Item 9,ice cream
10,Item 9,soups
14,Item 9,fruit/vegetable juice
11,Item 9,specialty bar
13,Item 9,condensed milk
12,Item 9,liquor (appetizer)
13,Item 9,female sanitary products
14,Item 9,pasta
14,Item 9,ice cream
16,Item 9,spread cheese
10,Item 9,jam
12,Item 9,oil
17,Item 9,butter milk
12,Item 9,pastry
10,Item 9,pickled vegetables
10,Item 9,detergent
9,Item 9,baby cosmetics
12,Item 9,canned beer
9,Item 9,roll products
15,Item 9,rolls/buns
11,Item 9,pastry
16,Item 9,cream cheese
17,Item 9,cream cheese
13,Item 9,canned beer
11,Item 9,instant food products
10,Item 9,kitchen towels
13,Item 9,pet care
14,Item 9,butter
15,Item 9,mayonnaise
9,Item 9,male cosmetics
17,Item 9,bottled water
16,Item 9,rice
9,Item 9,rice
13,Item 9,instant food products
12,Item 9,frozen vegetables
21,Item 9,semi-finished bread
11,Item 9,pickled vegetables
28,Item 9,cream cheese
13,Item 9,coffee
23,Item 9,dessert
9,Item 9,mayonnaise
11,Item 9,salt
16,Item 9,whipped/sour cream
17,Item 9,curd
10,Item 9,sauces
11,Item 9,cleaner
11,Item 9,liquor
12,Item 9,specialty fat
18,Item 9,rolls/buns
16,Item 9,brown bread
10,Item 9,dishes
13,Item 9,misc. beverages
10,Item 9,canned beer
15,Item 9,long life bakery product
15,Item 9,sauces
10,Item 9,dental care
13,Item 9,pudding powder
11,Item 9,mustard
